Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionBinary,SalaryAgeRatio,TenurePerRole,SatisfactionComposite,PromotionLag,IncomeVsRoleAvg,OvertimeFlag,CareerVelocity,ManagerTenureRatio,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
24,1353,3,2,1,33,3,2,3,4999,17519,0,0,21,4,1,1,4,2,2,3,2,0,2,0,208.29166666666666,0.6666666666666666,1.75,3,0.7219524080600183,0,0.5,0.6666666666666666,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
28,120,4,3,2,43,3,2,3,4221,8863,1,0,15,3,2,0,5,3,4,5,4,0,4,0,150.75,0.8,2.75,5,0.6095941417126098,0,0.4,0.8,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
58,682,10,4,4,37,3,4,3,13872,24409,0,0,13,3,3,0,38,1,2,37,10,1,8,0,239.17241379310346,0.2702702702702703,3.0,36,2.0033854380093166,0,0.10526315789473684,0.21621621621621623,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
44,489,23,3,2,67,3,2,2,2042,25043,4,0,12,3,3,1,17,3,4,3,2,1,2,0,46.40909090909091,0.6666666666666666,2.75,2,0.6307979108497221,0,0.11764705882352941,0.6666666666666666,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
37,807,6,4,3,63,3,1,1,2073,23648,4,1,22,4,4,0,7,3,3,3,2,0,2,1,56.027027027027025,0.6666666666666666,2.75,3,0.48940565425249366,1,0.14285714285714285,0.6666666666666666,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
32,827,1,1,4,71,3,1,1,2956,15178,1,0,13,3,4,0,1,2,3,1,0,0,0,0,92.375,0.0,3.0,1,0.9123533938220347,0,1.0,0.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
20,871,6,3,4,66,2,1,4,2926,19783,1,1,18,3,2,0,1,5,3,1,0,1,0,1,146.3,0.0,3.25,0,0.9038759486514628,1,1.0,0.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
34,665,6,4,1,41,3,2,3,4809,12482,1,0,14,3,3,0,16,3,3,16,13,2,10,0,141.44117647058823,0.8125,2.5,14,1.4842718101793522,0,0.125,0.625,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
37,1040,2,2,3,100,2,2,4,5163,15850,5,0,14,3,4,1,17,2,4,1,0,0,0,0,139.54054054054055,0.0,3.75,1,0.6857699935514485,0,0.11764705882352941,0.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
59,1420,2,4,3,32,2,5,4,18844,21922,9,0,21,4,4,1,30,3,3,3,2,2,2,0,319.3898305084746,0.6666666666666666,3.5,1,1.096749786451709,0,0.16666666666666666,0.6666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
50,1115,1,3,1,73,3,5,2,18172,9755,3,1,19,3,1,0,28,1,2,8,3,0,7,0,363.44,0.375,1.5,8,1.1333734575312393,1,0.17857142857142858,0.875,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
25,240,5,3,3,46,2,2,3,5744,26959,1,1,11,3,4,0,6,1,3,6,4,0,3,1,229.76,0.6666666666666666,3.25,6,0.8295448353464182,1,0.3333333333333333,0.5,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
25,1280,7,1,4,64,2,1,4,2889,26897,1,0,11,3,3,2,2,2,3,2,2,2,1,0,115.56,1.0,3.5,0,0.8916742066142958,0,0.5,0.5,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
22,534,15,3,2,59,3,1,4,2871,23785,1,0,15,3,3,0,1,5,3,0,0,0,0,0,130.5,0.0,3.0,0,0.8868857992407211,0,1.0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
51,1456,1,4,1,30,2,3,1,7484,25796,3,0,20,4,3,0,23,1,2,13,12,12,8,0,146.7450980392157,0.9230769230769231,1.75,1,0.9940543543945459,0,0.13043478260869565,0.6153846153846154,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
34,658,7,3,1,66,1,2,3,6074,22887,1,1,24,4,4,0,9,3,3,9,7,0,6,1,178.64705882352942,0.7777777777777778,2.75,9,1.8763303185608289,1,0.2222222222222222,0.6666666666666666,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
54,142,26,3,4,30,4,4,4,17328,13871,2,1,12,3,3,0,23,3,3,5,3,4,4,0,320.8888888888889,0.6,3.5,1,1.0085162544913615,1,0.17391304347826086,0.8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
24,1127,18,1,2,52,3,1,3,2774,13257,0,0,12,3,3,1,6,2,3,5,3,1,2,0,115.58333333333333,0.6,2.75,4,0.856921353916322,0,0.16666666666666666,0.4,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
34,1031,6,4,3,45,2,2,2,4505,15000,6,0,15,3,3,1,12,3,3,1,0,0,0,0,132.5,0.0,2.75,1,1.3904438562815515,0,0.16666666666666666,0.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
37,1189,3,3,3,87,3,3,4,7428,14506,2,0,12,3,1,0,12,3,3,5,3,1,3,0,200.75675675675674,0.6,2.75,4,1.0727470468233278,0,0.25,0.6,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
34,1354,5,3,3,45,2,3,1,11631,5615,2,0,12,3,4,0,14,6,3,11,10,5,8,0,342.0882352941176,0.9090909090909091,2.75,6,0.6769420911812687,0,0.21428571428571427,0.7272727272727273,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
36,1467,11,2,2,92,3,3,4,9738,22952,0,0,14,3,3,1,10,6,3,9,7,2,8,0,270.5,0.7777777777777778,3.0,7,1.4063557810939102,0,0.3,0.8888888888888888,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
36,922,3,2,1,39,3,1,4,2835,2561,5,0,22,4,1,1,7,2,3,1,0,0,0,0,78.75,0.0,2.25,1,0.8757649741718719,0,0.14285714285714285,0.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
43,394,26,2,3,92,3,4,4,16959,19494,1,1,12,3,4,2,25,3,4,25,12,4,12,0,394.3953488372093,0.48,3.75,21,0.9870398868835987,1,0.16,0.48,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
30,1312,23,3,1,96,1,1,3,2613,22310,1,0,25,4,3,3,10,2,2,10,7,0,9,0,87.1,0.7,2.25,10,0.8064883011018189,0,0.1,0.9,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
33,750,22,2,3,95,3,2,2,6146,15480,0,0,13,3,1,1,8,2,4,7,7,0,7,0,186.24242424242425,1.0,2.5,7,0.8876014202714286,0,0.25,1.0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
56,441,14,4,2,72,3,1,2,4963,4510,9,1,18,3,1,3,7,2,3,5,4,4,3,1,88.625,0.8,2.0,1,1.5318030762986328,1,0.14285714285714285,0.6,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
51,684,6,3,1,51,3,5,3,19537,6462,7,0,13,3,3,0,23,5,3,20,18,15,15,0,383.078431372549,0.9,2.5,5,1.218507442207122,0,0.21739130434782608,0.75,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
31,249,6,4,2,76,1,2,3,6172,20739,4,1,18,3,2,0,12,3,2,7,7,7,7,1,199.09677419354838,1.0,2.25,0,0.8913563237740413,1,0.16666666666666666,1.0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
26,841,6,3,3,46,2,1,2,2368,23300,1,0,19,3,3,0,5,3,2,5,4,4,3,0,91.07692307692308,0.8,2.5,1,0.7308703777302362,0,0.2,0.6,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
58,147,23,4,4,94,3,3,4,10312,3465,1,0,12,3,4,1,40,3,2,40,10,15,6,1,177.79310344827587,0.25,3.5,25,1.3696804519664028,0,0.075,0.15,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
19,528,22,1,4,50,3,1,3,1675,26820,1,1,19,3,4,0,0,2,2,0,0,0,0,1,88.15789473684211,0.0,3.25,0,0.6378522467631379,1,0.0,0.0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
22,594,2,1,3,100,3,1,4,2523,19299,0,0,14,3,3,1,3,2,3,2,1,2,1,0,114.68181818181819,0.5,3.25,0,0.7793844902418458,0,0.3333333333333333,0.5,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False
49,470,20,4,3,96,3,2,1,6567,5549,1,0,14,3,3,0,16,2,2,15,11,5,11,0,134.0204081632653,0.7333333333333333,2.25,10,0.9001885998704853,0,0.125,0.7333333333333333,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
43,957,28,3,2,72,4,1,3,4739,16090,4,0,12,3,4,0,18,2,3,3,2,1,2,0,110.20930232558139,0.6666666666666666,3.0,2,1.4626666892160427,0,0.05555555555555555,0.6666666666666666,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
50,809,12,3,3,77,3,3,4,9208,6645,4,0,11,3,4,0,16,3,3,2,2,2,1,0,184.16,1.0,3.5,0,1.3298135173868069,0,0.1875,0.5,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
31,542,20,3,2,71,1,2,3,4559,24788,3,1,11,3,3,1,4,2,3,2,2,2,2,1,147.06451612903226,1.0,2.75,0,0.658407887246574,1,0.5,1.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
41,802,9,1,3,96,3,3,3,8189,21196,3,1,13,3,3,1,12,2,3,9,7,0,7,0,199.73170731707316,0.7777777777777778,3.0,9,1.1826501839574892,1,0.25,0.7777777777777778,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
26,1355,25,1,3,61,3,1,3,2942,8916,1,0,23,4,4,1,8,3,3,8,7,5,7,0,113.15384615384616,0.875,3.25,3,0.6945641267780204,0,0.125,0.875,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
36,216,6,2,2,84,3,2,2,4941,2819,6,0,20,4,4,2,7,0,3,3,2,0,1,0,137.25,0.6666666666666666,2.75,3,0.677300422104472,0,0.2857142857142857,0.3333333333333333,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
51,1150,8,4,1,53,1,3,4,10650,25150,2,0,15,3,4,0,18,2,3,4,2,0,3,1,208.8235294117647,0.5,3.0,4,1.4598764410873561,0,0.16666666666666666,0.75,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
39,1329,4,4,4,47,2,2,3,5902,14590,4,0,14,3,3,1,17,1,4,15,11,5,9,0,151.33333333333334,0.7333333333333333,3.5,10,0.8523630950930641,0,0.11764705882352941,0.6,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
25,959,28,3,1,41,2,2,3,8639,24835,2,0,18,3,4,0,6,3,3,2,2,2,2,0,345.56,1.0,2.75,0,1.2476388984257847,0,0.3333333333333333,1.0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
30,1240,9,3,3,48,3,2,4,6347,13982,0,1,19,3,4,0,12,2,1,11,9,4,7,0,211.56666666666666,0.8181818181818182,3.0,7,1.4984359322434044,1,0.16666666666666666,0.6363636363636364,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
32,1033,9,3,1,41,3,1,1,4200,10224,7,0,22,4,1,0,10,2,4,5,4,0,4,1,131.25,0.8,1.75,5,1.297429591365736,0,0.1,0.8,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
45,1316,29,3,3,83,3,1,4,3452,9752,5,0,13,3,2,0,9,2,2,6,5,0,3,0,76.71111111111111,0.8333333333333334,2.75,6,1.0654411080763408,0,0.1111111111111111,0.5,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
38,364,3,5,4,32,3,2,3,4317,2302,3,1,20,4,2,0,19,2,3,3,2,2,2,0,113.60526315789474,0.6666666666666666,3.0,1,1.3324186742658064,1,0.10526315789473684,0.6666666666666666,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
30,438,18,3,1,75,3,1,3,2632,23910,1,0,14,3,3,0,5,4,2,5,4,0,4,0,87.73333333333333,0.8,2.25,5,0.8123525482204315,0,0.2,0.8,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
32,689,9,2,4,35,1,2,4,4668,22812,0,0,17,3,4,3,9,2,4,8,7,0,7,0,145.875,0.875,4.0,8,0.6741495980844499,0,0.2222222222222222,0.875,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
30,201,5,3,4,84,3,1,1,3204,10415,5,0,14,3,4,1,8,3,3,3,2,2,2,0,106.8,0.6666666666666666,3.0,1,0.9888972509491878,0,0.125,0.6666666666666666,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
30,1427,2,1,2,35,2,1,4,2720,11162,0,0,13,3,4,0,6,3,3,5,3,1,2,0,90.66666666666667,0.6,3.25,4,0.8402401163130482,0,0.16666666666666666,0.4,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True
41,857,10,3,4,91,2,4,1,17181,12888,4,0,13,3,2,1,21,2,2,7,6,7,7,0,419.0487804878049,0.8571428571428571,2.25,0,0.9999606283711958,0,0.19047619047619047,1.0,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
41,933,9,4,3,94,3,1,1,2238,6961,2,0,21,4,4,1,7,2,3,5,0,1,4,0,54.58536585365854,0.0,2.75,4,0.6913446251134565,0,0.14285714285714285,0.8,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
19,1181,3,1,2,79,3,1,2,1483,16102,1,0,14,3,4,0,1,3,3,1,0,0,0,0,78.05263157894737,0.0,2.75,1,0.4581162104750921,0,1.0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
40,1395,26,3,2,54,3,2,2,5605,8504,1,0,11,3,1,1,20,2,3,20,7,2,13,0,140.125,0.35,2.0,18,1.7299528999906983,0,0.1,0.65,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
35,662,1,5,3,94,3,3,2,7295,11439,1,0,13,3,1,2,10,3,3,10,8,0,6,0,208.42857142857142,0.8,2.25,10,1.0535392712138094,0,0.3,0.6,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
53,1436,6,2,2,34,3,2,3,2306,16047,2,1,20,4,4,1,13,3,1,7,7,4,5,0,43.509433962264154,1.0,2.5,3,0.8781416603198782,1,0.15384615384615385,0.7142857142857143,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
45,194,9,3,2,60,3,2,2,2348,10901,8,0,18,3,3,1,20,2,1,17,9,0,15,0,52.17777777777778,0.5294117647058824,2.0,17,0.7253249239349401,0,0.1,0.8823529411764706,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
32,967,8,3,2,43,3,3,4,8998,15589,1,0,14,3,4,0,9,2,3,9,8,3,7,0,281.1875,0.8888888888888888,3.25,6,1.2994854506349358,0,0.3333333333333333,0.7777777777777778,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
29,1496,1,1,4,41,3,2,3,4319,26283,1,0,13,3,1,1,10,1,3,10,7,0,9,0,148.93103448275863,0.7,2.75,10,0.5920381548409663,0,0.2,0.9,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
51,1169,7,4,2,34,2,2,3,6132,13983,2,0,17,3,3,0,10,2,3,1,0,0,0,0,120.23529411764706,0.0,2.75,1,0.8405598438260722,0,0.2,0.0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
58,1145,9,3,2,75,2,1,2,3346,11873,4,1,20,4,2,1,9,3,2,1,0,0,0,0,57.689655172413794,0.0,2.0,1,1.0327247820461867,1,0.1111111111111111,0.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
40,630,4,4,3,67,2,3,4,10855,8552,7,0,11,3,1,1,15,2,2,12,11,2,11,0,271.375,0.9166666666666666,2.5,10,1.5676722123407676,0,0.2,0.9166666666666666,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
34,303,2,4,3,75,3,1,3,2231,11314,6,0,18,3,4,1,6,3,3,4,3,1,2,0,65.61764705882354,0.75,3.25,3,0.8495811119573495,0,0.16666666666666666,0.5,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
22,1256,19,1,3,80,3,1,4,2323,11992,1,0,24,4,1,2,2,6,3,2,2,2,2,0,105.5909090909091,1.0,2.75,0,0.7169813713966802,0,0.5,1.0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
27,691,9,3,4,57,3,1,2,2024,5970,6,0,18,3,4,1,6,1,1,2,2,2,2,0,74.96296296296296,1.0,2.75,0,0.6246966404248303,0,0.16666666666666666,1.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
28,440,21,3,3,42,3,1,4,2713,6672,1,0,11,3,3,1,5,2,1,5,2,0,2,0,96.89285714285714,0.4,2.75,5,0.8373527596208322,0,0.2,0.4,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
57,334,24,2,3,83,4,3,4,9439,23402,3,1,16,3,2,1,12,2,1,5,3,1,4,0,165.59649122807016,0.6,2.5,4,1.2537251538121483,1,0.25,0.8,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
27,1450,3,3,3,79,2,1,3,2566,25326,1,1,15,3,4,1,1,2,2,1,1,0,1,0,95.03703703703704,1.0,3.0,1,0.7919820055978827,1,1.0,1.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
50,1452,11,3,3,53,3,5,2,19926,17053,3,0,15,3,2,0,21,5,3,5,4,4,4,0,398.52,0.8,2.5,1,1.1597238508191867,0,0.23809523809523808,0.8,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
41,465,14,3,1,56,3,1,3,2451,4609,4,0,12,3,1,1,13,2,3,9,8,1,8,0,59.78048780487805,0.8888888888888888,2.0,8,0.7564878783010173,0,0.07692307692307693,0.8888888888888888,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
30,1339,5,3,2,41,3,3,4,9419,8053,2,0,12,3,3,1,12,2,3,10,9,7,4,0,313.96666666666664,0.9,3.0,3,1.360286003504163,0,0.25,0.4,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
38,702,1,4,1,59,2,2,4,8686,12930,4,0,22,4,3,0,12,2,4,8,3,0,7,0,228.57894736842104,0.375,3.0,8,1.2544266086035845,0,0.16666666666666666,0.875,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
32,120,6,5,3,43,3,1,3,3038,12430,3,0,20,4,1,0,8,2,3,5,4,1,4,0,94.9375,0.8,2.5,4,0.9376622498076257,0,0.125,0.8,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
27,1157,17,3,3,51,3,1,2,3058,13364,0,1,16,3,4,1,6,3,2,5,2,1,1,0,113.25925925925925,0.4,2.75,4,0.9438351415114283,1,0.16666666666666666,0.2,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False
19,602,1,1,3,100,1,1,1,2325,20989,0,0,21,4,1,0,1,5,4,0,0,0,0,1,122.36842105263158,0.0,2.25,0,0.8853769992383854,0,1.0,0.0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
36,1480,3,2,4,30,3,1,2,2088,15062,4,0,12,3,3,0,13,3,2,8,7,7,2,0,58.0,0.875,2.75,1,0.6450078539932517,0,0.07692307692307693,0.25,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True
30,111,9,3,3,66,3,2,1,3072,11012,1,0,11,3,3,2,12,4,3,12,9,6,10,0,102.4,0.75,2.5,6,0.9489770725417956,0,0.16666666666666666,0.8333333333333334,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
45,1268,4,2,3,30,3,2,1,5006,6319,4,1,11,3,1,1,9,3,4,5,4,0,3,0,111.24444444444444,0.8,2.25,5,0.722963343618414,1,0.2222222222222222,0.6,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
